1;EXPORT 24JAN24;;MISSING MIGRANTS  - Tracking Deaths Along Migratory Routes;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;;;IOM - International Organization for Migration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;;;www.missingmigrants.iom.int;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;;;Missing Migrants Project is a joint initiative of IOM's Global Migration Data Analysis Centre (GMDAC) and Media and Communications Division (MCD). ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;UNITED case ID nr.;Incident ID;Main ID;Web ID    (old);Region of Incident;Website Date;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Region of Origin;Country of Origin;Cause of Death;Article title;Location of Death;Information Source;LAT;LONG;URL;Migration Route;Source Quality;Incident Type;UNSD Geographical Grouping;Reported Date;Reported Year;Reported Month;IOM Coordinates Getallen omdraaien, onderste eerst in FM  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3057;;2023.MMP1176;2023.MMP1176;;Northern Africa;19/11/23;1;;1;;;1;;Sub-Saharan Africa (P);Unknown;Violence;;Kasserine, Tunisia;Almashad Alaraby, Alkhalijnow;LAT  35.17325847;LONG  8.829304;https://archive.ph/ccQFJ;;3;Incident;Uncategorized;;2023;November;35.17325847, 8.829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;2023.MMP1267;2023.MMP1267;;Northern Africa;17/11/23;25;10;35;10;5;;2;Northern Africa;Morocco;Drowning;;Off Plage blanche, Guelmim, Morocco;Hespress, Le Site Info;LAT  28.98013005;LONG  -10.622122;https://archive.vn/bcKiK;Western Africa / Atlantic route to the Canary Islands;3;Incident;Uncategorized;;2023;November;28.98013005, -10.622122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3058;;2023.MMP1150;2023.MMP1150;;Mediterranean;17/11/23;1;;1;18;1;;;Unknown;Unknown;Drowning;Shipwreck in Agathonisi: One woman was recovered dead and 18 were rescued;Southeast of Agathonissi, Greece;Rosa, IOM Greece, Hellenic Coast Guard;LAT  37.421027;LONG  27.006339;https://archive.ph/w3IXT;Eastern Mediterranean;5;Incident;Uncategorized;;2023;November;37.421027, 27.006339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;;2023.MMP1373;2023.MMP1373;;Mediterranean;16/11/23;;19;19;;;;;Northern Africa;Algeria;Drowning;;Unspecified location in the Mediterranean - embarkation from Algiers, Algeria en route to the Balearic Islands;;LAT  37.14296785;LONG  1.943455;;Western Mediterranean;4;Incident;Uncategorized;;2023;November;37.14296785, 1.943455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2081;;2023.MMP1178;2023.MMP1178;;Europe;16/11/23;2;;2;13;;;;Unknown;Unknown;Vehicle accident / death linked to hazardous transport;Calais, Une quinzaine de migrants percutés par un camion, deux morts et quatre blessés;Where the A16, A26, and A216 intersect in Calais, France;Actu17, BFMTV, IOM France;LAT  50.938806;LONG  1.907033;https://archive.ph/soECQ;;3;Incident;Western Europe;;2023;November;50.938806, 1.907033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;;2023.MMP1372;2023.MMP1372;;Mediterranean;15/11/23;;19;19;;;;;Northern Africa;Algeria;Drowning;;Unspecified location in the Mediterranean - embarkation from Algiers, Algeria en route to the Balearic Islands;;LAT  37.17878328;LONG  2.020847;;Western Mediterranean;4;Incident;Uncategorized;;2023;November;37.17878328, 2.020847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;;2023.MMP1187;2023.MMP1187;;Northern Africa;15/11/23;1;6;7;55;;;;Western Africa (P);Gambia;Harsh environmental conditions / lack of adequate shelter, food, water;Canary Islands: Tragic deaths at sea reported as Spain confirms record high migration;Off the coast of La Restinga, El Hierro, Canary Islands, Spain;InfoMigrants, El Diario;LAT  27.48171;LONG  -17.881779;https://archive.ph/yIMzh;Western Africa / Atlantic route to the Canary Islands;3;Incident;Uncategorized;;2023;November;27.48171, -17.881779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2082;;2023.MMP13621462,2023.MMP13621463;2023.MMP1362;;Mediterranean;15/11/23;;2;2;51;;2;;Western Africa;Gambia,Nigeria;Drowning;;Lampedusa, Italy - embarkation from Sfax, Tunisia 2 days earlier;UNHCR;LAT  35.47665006;LONG  12.614405;;Central Mediterranean;4;Split Incident;Uncategorized;;2023;November;35.47665006, 12.614405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;;2023.MMP1371;2023.MMP1371;;Mediterranean;14/11/23;4;7;11;;;;;Northern Africa;Algeria;Drowning;;Off Murcia, Spain - embarkation from Mostaganem, Algeria;;LAT  37.56197322;LONG  -0.544534;;Western Mediterranean;4;Incident;Uncategorized;;2023;November;37.56197322, -0.544534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3059;;2023.MMP1145;2023.MMP1145;;Mediterranean;14/11/23;;1;1;36;;;;Northern Africa;Morocco;Drowning;Rescatados 42 migrantes magrebíes de dos pateras, una de ellas hundida, en aguas de Motril;44 miles south of Motril, Granada, Spain - from Al Hoceima, Morocco;Larazon 25, Salvamento Maritimo, CIPIMD;LAT  36.069582;LONG  -3.344217;https://archive.ph/Ir87x;Western Mediterranean;5;Incident;Uncategorized;;2023;November;36.069582, -3.344217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;;2023.MMP1137,2023.MMP11371227,2023.MMP11371228;2023.MMP1137;;Mediterranean;13/11/23;6;1;7;6;2;2;1;Western Asia;Liberia,State of Palestine,Syrian Arab Republic,Unknown;Drowning;5 people drown after a boat carrying migrants capsizes off the Turkish coast;Off the coast of Cleopatra Bay, Cesme, Turkiye;AP, Brietbart, IOM Izmir;LAT  38.335726;LONG  26.268284;https://archive.ph/bjKOa;Eastern Mediterranean;4;Incident,Split Incident;Uncategorized;;2023;November;38.335726, 26.268284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3060;;2023.MMP1141;2023.MMP1141;;Europe;12/11/23;1;;1;;;;;Unknown;Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Demonstrative racial hatred on the part of the Latvian authorities has taken the life of another foreigner.;Near the Latvian border in Verkhniadzvinsk District, Belarus;Investigative Committee of Belarus, IOM Belarus, Belarus State Border Service;LAT  56.001224;LONG  27.846376;https://archive.ph/ascAQ;Belarus-EU border;5;Incident;Eastern Europe;;2023;November;56.001224, 27.846376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3061;;2023.MMP1134;2023.MMP1134;;Europe;12/11/23;1;;1;;;1;;Western / Southern Asia (P);Syrian Arab Republic;Harsh environmental conditions / lack of adequate shelter, food, water;Illegal Migrant Found Dead Near Albania-Greece Border;Unspecified location in the town of Trestenik, Albania;Albanian Daily News, IOM Albania;LAT  40.571899;LONG  21.019112;https://archive.ph/ocyPh;Western Balkans;4;Incident;Southern Europe;;2023;November;40.571899, 21.019112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3062;;2023.MMP1148;2023.MMP1148;;Europe;12/11/23;1;;1;;1;;;Unknown;Unknown;Drowning;Pronalazak mrtvog tijela u rijeci Kupi;Pravutina, Karlovac County, Croatia;Ministry of Interior Police directorate Karlovac County, IOM Croatia;LAT  45.595494;LONG  15.284295;https://archive.ph/WKAjr;Western Balkans;5;Incident;Southern Europe;;2023;November;45.595494, 15.284295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3063;;2023.MMP1136;2023.MMP1136;;Mediterranean;12/11/23;1;;1;194;;1;;Eastern Africa;Eritrea;Mixed or unknown;A migrant found dead as hundreds arrive in Italy;Unspecified location off of the coast of Lampedusa, Italy;InfoMigrants;LAT  35.4634353;LONG  12.526837;https://archive.ph/MbacZ;Central Mediterranean;1;Incident;Uncategorized;;2023;November;35.4634353, 12.526837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;;2023.MMP1266;2023.MMP1266;;Mediterranean;11/11/23;7;;7;;;;1;Sub-Saharan Africa (P);Unknown;Drowning;;Off Sfax, Tunisia;Garde nationale Tunisienne;LAT  34.6601654;LONG  10.853588;https://www.facebook.com/photo/?fbid=377221061304691&set=a.314921944201270;Central Mediterranean;5;Incident;Uncategorized;;2023;November;34.6601654, 10.853588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3064;;2023.MMP1149;2023.MMP1149;;Europe;11/11/23;1;;1;;1;;;Unknown;Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Lika policemen on the highway rescued people from a speeding van and arrested a fleeing smuggler;A1 motorway, Lika-Senj County, Croatia;Ministry of Interior Police directorate Lika-Senj County, IOM Croatia;LAT  44.554378;LONG  15.430992;https://archive.ph/T3N9l;Western Balkans;5;Incident;Southern Europe;;2023;November;44.554378, 15.430992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3065;;2023.MMP1138;2023.MMP1138;;Mediterranean;11/11/23;;1;1;;;;1;Unknown;Unknown;Drowning;Search and Rescue Operations Initiated Off The Coast of Bal?kesir are Still Ongoing;Unspecified location off the coast of Balikesir Provience, Turkiye;IOM Turkiye, Turkish Coast Guard;LAT  39.317709;LONG  26.609903;https://archive.ph/jDhqC;Eastern Mediterranean;5;Incident;Uncategorized;;2023;November;39.317709, 26.609903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2083;;2023.MMP1361;2023.MMP1361;;Mediterranean;10/11/23;;2;2;67;;1;1;Eastern Africa (P);Unknown;Drowning;;Off Lampedusa, Italy - embarkation from Tunisia;UNHCR;LAT  35.43413481;LONG  12.534375;;Central Mediterranean;4;Incident;Uncategorized;;2023;November;35.43413481, 12.534375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3066;;2023.MMP1142;2023.MMP1142;;Europe;10/11/23;1;;1;;;;;Unknown;Unknown;Drowning;Journalists were filming a report on migrants and came across a body in Kolpa;Jakovci Netreti?ki, Karlovac County, Croatia;Ministry of Interior Police Directorarte Karlovac County, Nova TV, 24ur;LAT  45.495112;LONG  15.372366;https://archive.ph/7Qi8y;Western Balkans;5;Incident;Southern Europe;;2023;November;45.495112, 15.372366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3067;;2023.MMP1146;2023.MMP1146;;Mediterranean;10/11/23;;1;1;44;;;;Unknown;Unknown;Drowning;Search and Rescue Operations Initiated Off The Coast of Fethiye are Still Ongoing;Off the coast of Mu?la’s Fethiye;Turkish Government, Middle East Monitor;LAT  36.650208;LONG  29.022756;https://archive.ph/zfvFp;Eastern Mediterranean;5;Incident;Uncategorized;;2023;November;36.650208, 29.022756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3068;;2023.MMP1132;2023.MMP1132;;Northern Africa;09/11/23;1;;1;81;;;;Sub-Saharan Africa (P);Unknown;Sickness / lack of access to adequate healthcare;Boat carrying 81 migrants arrives in Canary Islands, one person found dead;Off the cost of Port of La Restinga, El Hierro, Canaray Islands, Spain;InfoMigrants, Reuters;LAT  27.636397;LONG  -17.978471;https://archive.ph/8DJTp;Western Africa / Atlantic route to the Canary Islands;5;Incident;Northern Africa;;2023;November;27.636397, -17.978471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;7377, 7409, 7410;2023.MMP1128;2023.MMP1128;;Western Africa;08/11/23;13;100;113;184;6;4;3;Western Africa;Senegal;Drowning;Mauritanie : 15 migrants sénégalais périssent dans un naufrage dans le nord-ouest du pays (diplomate);Unspecified location off the coast of Nouadhibou, Mauritania en route to Spain's Canary Islands;IOM Mauritania, AL 24 News;LAT  21.18604144;LONG  -17.600929;https://web.archive.org/web/20231108162001/https://al24news.com/fr/mauritanie-15-migrants-senegalais-perissent-dans-un-naufrage-dans-le-nord-ouest-du-pays-diplomate/;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;November;21.18604144, -17.600929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;;2023.MMP1370;2023.MMP1370;;Mediterranean;08/11/23;;17;17;;2;;1;Northern Africa;Algeria;Drowning;;Unspecified location in the Mediterranean - embarkation from Mostaganem, Algeria en route to Murcia, Spain;;LAT  36.64910151;LONG  -0.248636;;Western Mediterranean;4;Incident;Uncategorized;;2023;November;36.64910151, -0.248636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1602;;2023.MMP1174;2023.MMP1174;;Mediterranean;07/11/23;3;;3;;3;;;Northern Africa (P);Unknown;Drowning;;Off the coasts of Ain Taya, Tamrees, Algeria  ;Nabd, enahar, masralyoum;LAT  36.81708493;LONG  3.286828031;https://archive.ph/9SF32;Western Mediterranean;3;Incident;Uncategorized;;2023;November;36.81708493, 3.286828031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3069;;2023.MMP1127;2023.MMP1127;;Mediterranean;07/11/23;1;;1;;;1;;Unknown;Unknown;Mixed or unknown;Migrant found dead in waters off Lampedusa;Remains recovered near Cala Pulcino, Lampedusa, Italy;Ansa, Italy24, CNN Greece;LAT  35.51464003;LONG  12.551752;https://web.archive.org/web/20231107080842/https://www.ansa.it/english/news/general_news/2023/11/06/migrant-found-dead-in-waters-off-lampedusa_c2d25b0e-0d5c-4ee9-9045-107361e7c009.html;Central Mediterranean;3;Incident;Uncategorized;;2023;November;35.51464003, 12.551752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;7377, 7409, 7410;2023.MMP1261;2023.MMP1261;;Western Africa;06/11/23;6;185;191;87;2;4;1;Western Africa;Mixed;Drowning;Sénégal: Une pirogue avec plus de 200 passagers échoue sur la plage de Gadaye;Unspecified location off the coast of Gadaye Beach, Senegal en route to Spain's Canary Islands;IOM Senegal, AllAfrica, Pulse Senegal, Aq Lame;LAT  14.92862521;LONG  -17.41490516;https://web.archive.org/web/20231109020803/;Western Africa / Atlantic route to the Canary Islands;4;Incident;Western Africa;;2023;November;14.92862521, -17.41490516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1603;;2023.MMP1175;2023.MMP1175;;Mediterranean;06/11/23;3;;3;;;;;Unknown;Unknown;Drowning;;Remains washed ashore Misrata, Libya;IOM Libya ;LAT  32.32745199;LONG  15.098676;;Central Mediterranean;4;Incident;Uncategorized;;2023;November;32.32745199, 15.098676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2084;;2023.MMP13601459,2023.MMP13601460;2023.MMP1360;;Mediterranean;06/11/23;;2;2;49;;2;;Northern Africa;South Sudan,Sudan;Drowning;;Unspecified location off Italy - embarkation from Tunisia;UNHCR;LAT  35.31236212;LONG  12.28458;;Central Mediterranean;4;Split Incident;Uncategorized;;2023;November;35.31236212, 12.28458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3070;;2023.MMP1140;2023.MMP1140;;Europe;04/11/23;1;;1;1;;1;;Western / Southern Asia;Syrian Arab Republic;Violence;A young Syrian man died and another was injured on the Polish border;In the Black Forest outside of Hajnowka, Poland;InfoMigrants, Piotr Czaban Twitter, Grupa Granica facebook;LAT  52.661763;LONG  23.734527;https://archive.ph/g1r7X;Belarus-EU border;3;Incident;Eastern Europe;;2023;November;52.661763, 23.734527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1389;;2023.MMP11301218,2023.MMP11301219;2023.MMP1130;;Northern Africa;03/11/23;4;;4;500;;;;Sub-Saharan Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water,Mixed or unknown;More than 500 migrants rescued off Spain's Canary Islands;In Hospital Insular Nuestra Señora de los Reyes after rescue off the coast of El Hierro, Canary Islands, Spain,Remains found off the coast of El Hierro, Canary Islands, Spain;IOM Spain, Reuters, Atlantico Hoy;LAT  27.68864809;LONG  -17.935369;https://web.archive.org/web/20231104135338/https://www.reuters.com/world/europe/more-than-500-migrants-rescued-off-spains-canary-islands-2023-11-04/;Western Africa / Atlantic route to the Canary Islands;4;Split Incident;Northern Africa;;2023;November;27.68864809, -17.935369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3071;;2023.MMP1129;2023.MMP1129;;Northern Africa;03/11/23;1;;1;83;;;1;Sub-Saharan Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;"Los restos del migrante fallecido ayer en El Hierro descansarán como ""Inmigrante F01""";In Hospital Insular Nuestra Señora de los Reyes after arrival at the port of La Estaca, El Hierro, Canary Islands, Spain;IOM Spain, Infobae;LAT  27.81479968;LONG  -17.915546;https://web.archive.org/web/20231105045437/https://www.infobae.com/espana/agencias/2023/11/04/los-restos-del-migrante-fallecido-ayer-en-el-hierro-descansaran-como-inmigrante-f01/;Western Africa / Atlantic route to the Canary Islands;4;Incident;Northern Africa;;2023;November;27.81479968, -17.915546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1604;;2023.MMP1116;2023.MMP1116;;Northern Africa;30/10/23;3;;3;207;;;;Western Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Mueren tres ocupantes de un cayuco localizado al sur de Tenerife, uno de ellos en el muelle;9.5 miles from Punta Rasca, South of Tenerife, Canary Islands - embarkation from Gambia;SALVAMENTO MARÍTIMO, EFE;LAT  27.83692825;LONG  -16.62201;https://archive.vn/n5GWc;Western Africa / Atlantic route to the Canary Islands;5;Incident;Uncategorized;;2023;October;27.83692825, -16.62201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3072;;2023.MMP1118;2023.MMP1118;;Europe;29/10/23;1;;1;1;;;;Unknown;Unknown;Accidental death;Hautes-Alpes : Un jeune migrant retrouvé mort dans la Durance, BRIANÇON: LE CORPS SANS VIE RETROUVÉ DANS LA DURANCE EST CELUI D'UN MIGRANT;Durance river near La Schappe park, Briançon, Hautes-Alpes, France;AFP via 20 minutes,  BFM TV;LAT  44.89668112;LONG  6.641942;https://archive.vn/CEiKc;Italy to France;3;Incident;Western Europe;;2023;October;44.89668112, 6.641942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;;2023.MMP1113;2023.MMP1113;;Mediterranean;28/10/23;5;20;25;15;;;;Northern Africa;Tunisia;Drowning;Sicily: Sea rescuers search for migrant shipwreck survivors, Tragedia in mare nel Trapanese: 5 migranti morti e 20 dispersi;Off Marinella di Selinunte close to Trapani, Sicily, Italy - departed from Mahdia, Tunisia on 26 Oct;IOM Italy, Infomigrants, La Sicilia web, UNHCR;LAT  37.57571966;LONG  12.839056;https://archive.vn/pvi29;Central Mediterranean;4;Incident;Uncategorized;;2023;October;37.57571966, 12.839056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;;2023.MMP1115;2023.MMP1115;;Northern Africa;28/10/23;1;20;21;221;;;1;Western Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Más de 20 muertos en el último cayuco de la Ruta Canaria, entre ellos un niño de 13 años;82 miles off the coast of Granadilla de Abona, South of Tenerife, Canary Islands - embarkation from Gambia;SALVAMENTO MARÍTIMO, EFE;LAT  26.95212477;LONG  -16.428656;https://archive.vn/v1TaI;Western Africa / Atlantic route to the Canary Islands;5;Incident;Uncategorized;;2023;October;26.95212477, -16.428656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
830;;2023.MMP1359;2023.MMP1359;;Mediterranean;28/10/23;4;5;9;48;;;;Unknown;Unknown;Drowning;;Unspecified location in the Mediterranean - embarkation from Zuwara, Libya;Sea Eye, UNHCR;LAT  33.88946324;LONG  12.576898;https://archive.ph/DkJ3t;Central Mediterranean;4;Incident;Uncategorized;;2023;October;33.88946324, 12.576898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1605;;2023.MMP1117;2023.MMP1117;;Europe;27/10/23;3;;3;1;;;;Western / Southern Asia (P);Unknown;Violence;Three people reported dead after migrant shooting on Serbia-Hungary border, Three people reported dead after migrant shooting on Serbia-Hungary border;At abandoned farming warehouses near the village of Horgoš, Kanjiža, North Banat District, Vojvodina, Serbia;Euronews, InfoMigrants;LAT  46.15238907;LONG  19.965731;https://archive.vn/L1bs3;Western Balkans;5;Incident;Eastern Europe;;2023;October;46.15238907, 19.965731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2085;;2023.MMP1147;2023.MMP1147;;Europe;27/10/23;2;;2;3;;;;Southern Asia;Iran (Islamic Republic of);Harsh environmental conditions / lack of adequate shelter, food, water;Two more corpses of refugees - again on the Latvian border;Unspecified location near the border fence with Latvia, Verkhniadzvinsk District, Belarus;Investigation Committee of Belarus, IOM Belaurs;LAT  56.038483;LONG  27.845911;https://t.me/gpkgovby/4018;;4;Incident;Eastern Europe;;2023;October;56.038483, 27.845911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;2023.MMP1110;2023.MMP1110;;Western Africa;26/10/23;5;40;45;;40;3;1;Western Africa (P);Senegal;Drowning;Naufrage de migrants : jeudi noir à Gandiol;Off Ndiébène-Gandiole, Saint Louis, Senegal;IOM Senegal, Ndar Info;LAT  16.03645094;LONG  -16.49143;https://archive.vn/6U2iO;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;October;16.03645094, -16.49143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2086;;2023.MMP1111;2023.MMP1111;;Northern Africa;26/10/23;2;;2;272;;;;Western Africa;Mixed/Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Deux personnes retrouvées mortes au large du Sahara occidental;290 KM South Dakhla, Western Sahara - embarkation from Mbour, Senegal on 19 Oct;Rai Al Youm, Dakhla News, L'Orient Le Jour;LAT  22.00513301;LONG  -18.073608;https://archive.vn/FaCoY;Western Africa / Atlantic route to the Canary Islands;3;Incident;Uncategorized;;2023;October;22.00513301, -18.073608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3073;;2023.MMP1104;2023.MMP1104;;Europe;26/10/23;1;;1;;;1;;Southern Asia;Afghanistan;Vehicle accident / death linked to hazardous transport;;On 253th km of Trakiya highway, aorund Nova Zagora, Sliven Province, Bulgaria;IOM Bulgaria, Segabg;LAT  42.49857251;LONG  25.997513;https://archive.ph/3iPJt;Western Balkans;4;Incident;Eastern Europe;;2023;October;42.49857251, 25.997513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3074;;2023.MMP1112;2023.MMP1112;;Northern Africa;26/10/23;1;;1;;;1;;Western Africa;Senegal;Mixed or unknown;;Found dead in a house in Ait Amira, Chtouka-Aït Baha, Morocco;Chtouka Press, Agadir Today;LAT  30.17682986;LONG  -9.495288;https://archive.vn/cbyur;;3;Incident;Northern Africa;;2023;October;30.17682986, -9.495288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2087;;2023.MMP1080;2023.MMP1080;;Europe;24/10/23;2;;2;;1;1;;Unknown;Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;Two more refugees died on the border with Latvia;Unspecified location in Belarus close to the border with Latvia;Belarus Border Committee;LAT  55.7836984;LONG  27.312179;https://archive.ph/5jqp9;Belarus-EU border;5;Incident;Eastern Europe;;2023;October;55.7836984, 27.312179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3075;;2023.MMP1078;2023.MMP1078;;Northern Africa;24/10/23;1;;1;87;;1;;Western Africa (P);Unknown;Harsh environmental conditions / lack of adequate shelter, food, water;;Off the coast of El Hierro, Spain;112 Canarias, EFE, RTVC, Senego;LAT  27.63942372;LONG  -17.952236;https://archive.ph/Q7Xdb;Western Africa / Atlantic route to the Canary Islands;5;Incident;Northern Africa;;2023;October;27.63942372, -17.952236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;;2023.MMP1086;2023.MMP1086;;Northern Africa;23/10/23;3;5;8;53;;;;Western Africa;Senegal;Harsh environmental conditions / lack of adequate shelter, food, water;Route des Canaries : trois migrants sénégalais retrouvés morts lors d'un d'un sauvetage, près de Dakhla;In differente locations at sea between Kaffoutine, Senegal and Dakhla, Western Sahara - embarkation from Senegal;InfoMigrants, IOM Senegal, Alrai Media, Iraq News Agency;LAT  23.72818189;LONG  -15.930064;https://archive.vn/Id1Ri;Western Africa / Atlantic route to the Canary Islands;4;Incident;Uncategorized;;2023;October;23.72818189, -15.930064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
