Event id;Date;Year;Description;Location;Source;Source URL;Data set;Del Grande ID;Dead and missing;crossing-to;crossing-from;death-in;lng;lat;route;Cause of death
514;10/12/2007 01:00;2007;Shipwreck in Izmir on the route to the Greek island of Hios. 50 bodies recovered, 29 missing in sea (Dec 10, 2007);izmir;Turkish Daily News;http://www.turkishdailynews.com.tr/article.php?enewsid=91336;Del grande;1120;50;;;Turkey;27.12872;38.41885;Eastern Mediteranean route Sea;
513;10/12/2007 01:00;2007;Shipwreck off the coast of Dakhla, on the route to the Canary Islands. There were no survivors among the 50 passengers. Only 6 bodies recovered (Dec 10, 2007);dakhla;El Pais;http://www.elpais.com/articulo/internacional/patera/inmigrantes/naufraga/aguas/marroquies/elpepuint/20071210elpepiint_10/Tes;Del grande;1121;50;;;Morocco;-15.93698;23.69751;Western African route;
512;10/12/2007 01:00;2007;Fished in the waters of Bouzedjar the corpse of a drowned man on routes to Spain (Dec 10, 2007);Bouzedjar, algeria;Le Quotidien d'Oran;http://www.lequotidien-oran.com/index.php?news=5095595;Del grande;1122;1;;;Algeria;-1.142499;35.579544;Western Mediteranean route;
509;19/12/2007 01:00;2007;Found the body of the eighth victim of the wreck yesterday in Bodrum (Dec 19, 2007);Bodrum;Kathimerini;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=91322;Del grande;1125;1;;;Turkey;27.43029;37.035339;Eastern Mediteranean route Sea;
506;26/12/2007 01:00;2007;2 dead, 3 missing after a shipwreck off the coast of Sfax (Dec 26, 2007);sfax;As-Sabah;http://it.notizie.yahoo.com/asca/20080107/twl-immigrati-morti-al-largo-di-tunisia-b689c2c_1.html;Del grande;1128;5;;;Tunisia;10.7613;34.745159;Central Mediteranean route;
505;28/12/2007 01:00;2007;Fished out the body of a boy in the port of Ceuta, drowned while trying to reach a liner Live in Spain (Dec 28, 2007);ceuta;Abc;http://www.abc.es/20071228/nacional-sucesos/fallece-ceuta-inimigrante-marroqui_200712280302.html;Del grande;1129;1;;;Spain;-5.324636;35.888384;Western Mediteranean route;
;02/01/2008 00:00;2008;died crossing the Oder/Neisse border. German police did not record the precise date.;;German Federal Police;;;;1;Germany;Poland;Germany;14.197083;52.825559;;drowned
501;04/01/2008 01:00;2008;Rescued by a fishing boat, the remains of migrants drowned 4, 270 km south of Dakhla, off Cap Barbars (Jan 4, 2008);dakhla;Panapress;http://www.afriquenligne.fr/actualites/societe/maroc:-les-corps-de-4-subsahariens-repeches-au-large-du-sahara-occidental-2008010414472/;Del grande;1133;4;;;Morocco;-15.93698;23.69751;Western African route;
500;05/01/2008 01:00;2008;Sinking a boat heading to Italy, only one survivor. 45 the drowned (Jan 5, 2008);Libya;Al Badil;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1134;45;;;Libya;17.228331;26.3351;;
499;06/01/2008 01:00;2008;Discovered in Los Canos, Barbate, the bodies of six migrants drowned (Jan 6, 2008);barbate;El Pais;http://www.elpais.com/articulo/espana/Recuperados/cadaveres/papeles/playas/Cadiz/elpepiesp/20080107elpepinac_12/Tes/;Del grande;1135;6;;;Spain;-5.92248;36.19002;Western Mediteranean route;
498;06/01/2008 01:00;2008;A group of families of the regions of Minufiyah Daqliyah and denounce the disappearance at sea of __51 young Egyptians. Had embarked for Greece (Jan 6, 2008);minufiyah;Al Wafd;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1136;51;;;Egypt;30.987632;30.597246;;
497;10/01/2008 01:00;2008;Found a seventh corpse in Barbate (Jan 10, 2008);barbate;Abc;http://www.abc.es/20080110/nacional-sucesos/septimo-cadaver-seis-dias_200801100248.html;Del grande;1137;1;;;Spain;-5.92248;36.19002;Western Mediteranean route;
496;11/01/2008 01:00;2008;A man dives into the sea from a boat drifting 50 miles south of Lampedusa, to swim to a nearby fishing boat and ask for help. But once on board are discarded by the commander Mariano Ruggiero after a scuffle and drowned (Jan 11, 2008);lampedusa;Repubblica;http://www.repubblica.it/2007/11/sezioni/cronaca/immigrati-3/omicidio-peschereccio/omicidio-peschereccio.html;Del grande;1138;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
495;13/01/2008 01:00;2008;Boat rescued 90 miles south of the island of Gran Canaria. On board 3 dead (Jan 13, 2008);canaria;El Pais;http://www.elpais.com/articulo/espana/Rescatados/88/inmigrantes/muertos/aguas/Canarias/elpepiesp/20080113elpepinac_16/Tes;Del grande;1139;3;;;Spain;-16.62913;28.291564;Western African route;
494;14/01/2008 01:00;2008;Repatriated from Turkey 20 Egyptians. They are the survivors of a shipwreck on the way to Greece, claimed the lives of 8 young people of the city of Bisat Karim Ad-din (Jan 14, 2008);egypt;Al-Dustur;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1140;8;;;Turkey;30.802498;26.820553;;
488;22/01/2008 01:00;2008;Landing in Torre del Puerco, in Conil (Cadiz). The boat capsizes in only a meter from the beach, two men die drowned (Jan 22, 2008);torre;El Pais;http://www.elpais.com/articulo/espana/Mueren/papeles/volcar/patera/playa/Conil/elpepiesp/20080123elpepinac_15/Tes;Del grande;1146;2;;;Spain;-4.092531;36.744421;Western Mediteranean route;
487;22/01/2008 01:00;2008;Afghan 14 year old dies flayed from the asphalt, while traveling hidden under a truck bound party from Greece and landed in Ancona. The body was found in Bertinoro, in the province of Forl-Cesena (Jan 22, 2008);ancona;Romagna Oggi;http://www.romagnaoggi.it/showarticle.php?articleID=288620&posizione=24_ore_romagna&storico=tutti;Del grande;1147;1;;;Italy;13.518915;43.61583;;
484;30/01/2008 01:00;2008;Egyptian police kill two migrants at Israeli border gunfire from fire. The victims are a 22 year old guy and a girl of 18. Another migrant was killed in early January (Jan 30, 2008);Sinai, Egypt;Reuters;http://www.blogger.com/%20http://africa.reuters.com/country/ER/news/usnL30819646.html;Del grande;1150;2;;;Egypt;32.899829;24.088938;;
482;01/02/2008 01:00;2008;Shipwreck off Vintage, on routes to Sardinia, at least 6 missing (Feb 1, 2008);sardinia;Le Quotidien dOran;http://www.lequotidien-oran.com/index.php?news=5098330;Del grande;1152;6;;;Algeria;9.012893;40.120875;Central Mediteranean route;
481;03/02/2008 01:00;2008;Fished out the bodies of two migrants drowned, one on the beach of La Barrosa, Chiclana (Cadiz) and the other in front of Isleta in Tarifa (Feb 3, 2008);tarifa;El Pais;http://www.elpais.com/articulo/andalucia/Hallados/cadaveres/identificar/aguas/Cadiz/elpepiespand/20080203elpand_1/Tes;Del grande;1153;2;;;Spain;-5.600819;36.018776;Western Mediteranean route;
480;06/02/2008 01:00;2008;In Ceuta, a man dies crushed under the wheels of the bus tour in which he was hiding to embark towards Algeciras (Feb 6, 2008);algeciras;El Pais;http://www.elpais.com/articulo/espana/inmigrante/muere/caer/bus/fugaba/elpepiesp/20080206elpepinac_21/Tes;Del grande;1154;1;;;Spain;-5.453909;36.132977;Western Mediteranean route;
479;13/02/2008 01:00;2008;Shipwreck in the waters of Tarfaya on the route to the Canary Islands, 24 missing (Feb 13, 2008);tarfaya;Abc;http://www.abc.es/20080214/nacional-sucesos/desaparecen-subsaharianos-iban-hacia_200802140249.html;Del grande;1155;24;;;Morocco;-12.91871;27.93556;Western African route;
478;16/02/2008 01:00;2008;Egyptian police kill Eritrean woman, Mervat Mer Hatover, on the border with Israel by shooting as he tried to jump the barbed wire fence in the region of El Kuntilla in the south of the Sinai peninsula (Feb 16, 2008);El Kuntilla, Egypt;Amnesty;http://www.amnesty.org.uk/news_details.asp?NewsID=17673;Del grande;1156;1;;;Egypt;34.679418;30.000473;;
477;19/02/2008 01:00;2008;Egyptian police kill a Sudanese Ermeniry Khasheef, on the border with Israel by shooting him in the back while trying to overcome the barrier of barbed wire near Rafah (Feb 19, 2008);rafah;Amnesty;http://www.amnesty.org.uk/news_details.asp?NewsID=17673;Del grande;1157;1;;;Egypt;34.240191;31.280267;;
476;25/02/2008 01:00;2008;Another Eritrean woman killed in the shooting of Egyptian border police along the border with Israel (Feb 25, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/ER/news/usnL25673152.html;Del grande;1158;1;;;Egypt;32.899829;24.088938;;
475;01/03/2008 01:00;2008;Fished out the body of a woman drowned in front of the coast of Canos de Meca, Barbate, Cdiz close (Mar 1, 2008);barbate;Abc;http://www.abc.es/20080301/nacional-sucesos/inmigrante-muere-ahogada-cadiz_200803010252.html;Del grande;1159;1;;;Spain;-5.92248;36.19002;Western Mediteranean route;
474;03/03/2008 01:00;2008;Fished out a dead body along the coasts of Bthioua, near Oran (Mar 3, 2008);oran;Le Quotidien dOran;http://www.lequotidien-oran.com/index.php?news=5100130;Del grande;1160;1;;;Algeria;-0.633056;35.696944;Western Mediteranean route;
473;05/03/2008 01:00;2008;Two found dead on board a pirogue landed in the Canary Islands, the port of Los Cristianos, Tenerife (Mar 5, 2008);tenerife;Afp;http://www.jeuneafrique.com/jeune_afrique/article_depeche.asp?art_cle=AFP33038deuxiseiran0;Del grande;1161;2;;;Spain;-16.62913;28.291564;Western African route;
471;18/03/2008 01:00;2008;Egyptian police fired on a group of migrants attempting to cross the Israeli border. An Eritrean woman murdered 25 years dies. It is the eighth victim so far this year (Mar 18, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/EG/news/usnL18667569.html;Del grande;1163;1;;;Egypt;32.899829;24.088938;;
469;23/03/2008 01:00;2008;6 recovered corpses, including that of a Somali woman, Ayse Abdurrahman, off Tekagac, near Didim, in the province of Aydin, victims of a shipwreck that could have made more victims (Mar 23, 2008);didim;Xinhua;http://news.xinhuanet.com/english/2008-03/23/content_7843221.htm;Del grande;1165;6;;;Turkey;27.27349;37.369342;Eastern Mediteranean route Sea;
468;27/03/2008 01:00;2008;Fished in the sea off the coast of Dakhla the bodies of three men and a woman drowned on the routes to the Canary Islands. I could be missing tens (Mar 27, 2008);dakhla;Assabah;http://canarias24horas.com/index.php/2008032747171/inmigracion/rescatados-los-cadaveres-de-cuatro-inmigrantes-en-el-sahara-de-un-posible-cayuco-naufragado.html;Del grande;1166;4;;;Morocco;-15.93698;23.69751;Western African route;
467;27/03/2008 01:00;2008;Two Ivorians killed in the fire of the Egyptian police while trying to cross the border into Israel along the Sinai (Mar 27, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/ER/news/usnL27787267.html;Del grande;1167;2;;;Egypt;32.899829;24.088938;;
466;30/03/2008 01:00;2008;Started three weeks ago from Mostaganem for Spain, 3 men Tiaret are lost at sea. The bodies of two other victims, Tiaret and Rahouia, were repatriated from Spain (Mar 30, 2008);mostaganem;Quotidien dOran;http://www.lequotidien-oran.com/index.php?news=5101353;Del grande;1168;5;;;Algeria;0.089767;35.939838;Western Mediteranean route;
465;30/03/2008 01:00;2008;Fished out a dead body on the beaches of Melilla. Another body was found March 22 in Melilla on the beach of Goods Enzar (Mar 30, 2008);melilla;Diario Sur;http://www.diariosur.es/20080330/melilla/guardia-civil-halla-cerca-20080330.html;Del grande;1169;1;;;Spain;-2.938097;35.292278;Western Mediteranean route;
463;08/04/2008 02:00;2008;Fished in the sea, two miles from Cap Carbon, in the province of Arzew, the bodies of eight men drowned en route to Spain (Apr 8, 2008);arzew;El Khabar;http://www.elkhabar.com/quotidienFrEn/lire.php?idc=122&ida=104653&key=2&cahed=1;Del grande;1171;8;;;Algeria;-0.316667;35.85;Western Mediteranean route;
462;09/04/2008 02:00;2008;Shipwreck on routes to Spain off Bthioua, near Oran. 13 bodies recovered near the port and Mers El Hadjadj, 3 missing in sea (Apr 9, 2008);oran;Algeria Watch;http://www.algeria-watch.org/fr/article/pol/migration/ruee_mort.htm;Del grande;1172;16;;;Algeria;-0.633056;35.696944;Western Mediteranean route;
461;17/04/2008 02:00;2008;Eritrean refugee killed by Border Police gunfire along the border with Israel (Apr 17, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/ER/news/usnL20735292.html;Del grande;1173;1;;;Egypt;32.899829;24.088938;;
458;24/04/2008 02:00;2008;Shipwreck off Chebba on routes to Lampedusa. 3 dead and 20 missing (Apr 24, 2008);lampedusa;Reuters;http://africa.reuters.com/country/TN/news/usnAMA440733.html;Del grande;1176;23;;;Tunisia;12.59292;35.508622;Central Mediteranean route;
457;25/04/2008 02:00;2008;Two men into the sea during the rescue operation of a ship, 80 miles south of Lampedusa. Despite the relief, one of the two drowned (Apr 25, 2008);lampedusa;Ansa;http://www.stranieriinitalia.it/ansa-immigrazione500_soccorsi_in_24_ore_in_siciliaun_morto_3561.html;Del grande;1177;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
456;28/04/2008 02:00;2008;During expulsion in Iraq, the Turkish police throws 18 men in a river along the border to Habur, in the province of Sirnak. 4 die in drowning (Apr 28, 2008);iraq;Turkish Daily News;http://www.turkishdailynews.com.tr/article.php?enewsid=102961;Del grande;1178;4;;;Turkey;43.679291;33.223191;;
454;01/05/2008 02:00;2008;Ebenizer Folefack Sontsa, Cameroon, 32 years old, took his own life in the detention center for immigrants in Merksplas. He was in solitary confinement after an attempt to return on a scheduled flight, failed to protests from some passengers (May 1, 2008);merksplas;Le Soir;http://www.lesoir.be/actualite/belgique/suicide-au-centre-ferme-de-2008-05-01-595575.shtml;Del grande;1180;1;;;Belgium;4.863547;51.35819;;
453;06/05/2008 02:00;2008;7 of the 42 survivors of the shipwreck of Hoceima on April 28, died of starvation once deported and abandoned to the Algerian border in the province of Oujda (May 6, 2008);hoceima;Fortress Europe;http://fortresseurope.blogspot.com/2006/01/aprile-2008.html;Del grande;1181;7;;;Morocco;-3.937112;35.249299;Western Mediteranean route;
452;06/05/2008 02:00;2008;Found in the waters of Cap Carbon, near Arzew, the corpse of a drowned man on the route to Spain (May 6, 2008);arzew;El Watan;http://elharraga.wordpress.com/2008/05/06/un-cadavre-rejete-par-la-mer-a-cap-carbon/;Del grande;1182;1;;;Algeria;-0.316667;35.85;Western Mediteranean route;
451;08/05/2008 02:00;2008;Recovered three bodies near the beach in Delimara, victims of a shipwreck (May 8, 2008);delimara;Times of Malta;http://www.timesofmalta.com/articles/view/20080508/local/third-corpse-found-in-the-sea/;Del grande;1183;3;;;Malta;14.552498;35.834673;Central Mediteranean route;
449;10/05/2008 02:00;2008;Shipwreck off the coast of Teboulba, 3 bodies recovered and 47 missing at sea. The 16 survivors hospitalized in Monastir (May 10, 2008);monastir;Reuters;http://africa.reuters.com/country/TN/news/usnAMA244250.html;Del grande;1185;50;;;Tunisia;10.8261;35.77718;Central Mediteranean route;
448;16/05/2008 02:00;2008;Missing the 21 passengers of a boat at sea by the Coast Guard rejected Samos. According to the only passenger managed to reach the island by swimming, they would all be drowned after the sinking of the boat, pierced in several places by the Greek authorities (May 16, 2008);samos;Reuters;http://fortresseurope.blogspot.com/2006/01/grecia-guardia-costiera-affonda-zodiac.html;Del grande;1186;21;;;Greece;26.820351;37.743215;Eastern Mediteranean route Sea;
447;20/05/2008 02:00;2008;Recovered a dead body in the waters of Samos (May 20, 2008);samos;Yen;http://www.yen.gr/wide/yen.chtm?prnbr=32714;Del grande;1187;2;;;Greece;26.820351;37.743215;Eastern Mediteranean route Sea;
443;24/05/2008 02:00;2008;After three days of searching, it is dispersed 70 miles south of Malta boat with 28 migrants on board (May 24, 2008);malta;Times of Malta;http://www.timesofmalta.com/articles/view/20080523/local/more-illegal-immigrants-arrive/;Del grande;1191;28;;;Malta;14.375416;35.937496;Central Mediteranean route;
442;26/05/2008 02:00;2008;Intercepted a boat one mile from San Bartolome de Tirajana (Gran Canaria}. Aboard two deaths. A third person hospitalized in serious condition at the Hospital Insular, dies soon after (May 26, 2008);tirajana;Abc;http://www.abc.es/20080526/nacional-sucesos/tres-muertos-cuando-intentaban_200805260259.html;Del grande;1192;3;;;Spain;-15.57903;27.759555;Western African route;
441;26/05/2008 02:00;2008;The Italian fishing boat rescued at sea Pegasus 13 castaways. 5 others are reported missing (May 26, 2008);malta;Times of Malta;http://www.timesofmalta.com/articles/view/20080526/local/13-migrants-rescued-five-believed-drowned/;Del grande;1193;5;;;Malta;14.375416;35.937496;Central Mediteranean route;
439;28/05/2008 02:00;2008;A man dies trying to get invested in the Greek island, at Larnaca (May 28, 2008);Larnaca;Turkish Daily News;http://www.turkishdailynews.com.tr/article.php?enewsid=105733;Del grande;1195;1;;;Cyprus;33.633333;34.916667;;
438;29/05/2008 02:00;2008;The body of a man, in an advanced state of decomposition, was found in Castelvetrano (Trapani) on the beach of the nature reserve at the mouth of the river Belice (May 29, 2008);trapani;Ansa;http://www.siciliainformazioni.com/giornale/cronaca/sicilia/19452/trovato-cadavere-spiaggia-trapanese-forse-immigrato.htm?a=comment;Del grande;1196;1;;;Italy;12.537202;38.017618;Central Mediteranean route;
437;31/05/2008 02:00;2008;A corpse recovered a mile east of Lampedusa, after reporting to a boater (May 31, 2008);lampedusa;Ansa;http://www.agenziami.it/ultime/3762/Immigrazione+cadavere+recuperato+im+mare/;Del grande;1197;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
436;01/06/2008 02:00;2008;A corpse fished out 300 meters from Punta Sottile, in Lampedusa. The lifeless body of another castaway, in an advanced state of decomposition, was located 14 miles from the coast, while in the late evening of Friday, another body was recovered off the coast of Lampedusa (Jun 1, 2008);punta;Adnkronos;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.2216752396;Del grande;1198;1;;;Italy;-16.324539;28.569022;Western African route;
435;02/06/2008 02:00;2008;Found the lifeless body of a woman on the beach of Cala Maluk, in Lampedusa (Jun 2, 2008);lampedusa;Adnkronos;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.2218210842;Del grande;1199;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
434;02/06/2008 02:00;2008;Fished out the body of a woman 36 miles southwest of Agrigento. This is the eighth lifeless body was found in the last three days between Agrigento and Lampedusa (Jun 2, 2008);lampedusa;Ansa;http://www.ansa.it/;Del grande;1200;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
433;06/06/2008 02:00;2008;Shipwreck off the coast of Libya. Recovered 13 bodies. Three of the bodies are in an advanced state of decomposition and may therefore belong to a second shipwreck, but for which you do not have any news (Jun 6, 2008);libya;Repubblica;http://www.repubblica.it/2008/06/sezioni/cronaca/naufragio-6giu/naufragio-6giu/naufragio-6giu.html;Del grande;1201;13;;;Libya;17.228331;26.3351;;
432;06/06/2008 02:00;2008;Discovered a dead body on the rocks of Linosa, the smallest of the Pelagie Islands (Jun 6, 2008);linosa;Ansa;http://www.ansa.it/;Del grande;1202;1;;;Italy;12.868741;35.866074;Central Mediteranean route;
431;07/06/2008 02:00;2008;Recovered a second body on the island of Linosa. Another body was fished out two miles south of Lampedusa (Jun 7, 2008);lampedusa;Ansa;http://www.ansa.it/;Del grande;1203;1;;;Italy;12.59292;35.508622;Central Mediteranean route;
430;07/06/2008 02:00;2008;Shipwreck off Zuwarah. Recovered 40 bodies. At least 100 missing. Only one survivor (Jun 7, 2008);Zuwarah;Repubblica;http://www.repubblica.it/2008/02/sezioni/cronaca/sbarchi-immigrati/nuovi-sbarchi/nuovi-sbarchi.html;Del grande;1204;100;;;Libya;12.083333;32.933333;Central Mediteranean route;
428;10/06/2008 02:00;2008;Is reversed in an accident in Dogubayazit, in eastern Turkey, a truckload of migrants. 2 dead (Jun 10, 2008);dogubayazit;Haber;http://haber.turk.net/haber_detay.asp?ID=2048979&cat=ENG;Del grande;1206;2;;;Turkey;44.074207;39.54864;;
427;11/06/2008 02:00;2008;A body recovered from the Italian Coast Guard patrol boat Fiorillo 54 miles south of the island (Jun 11, 2008);malta;Ansa;http://www.stranieriinitalia.it/ansa-immigrazione_recuperato_cadavere_al_largo_di_malta_4336.html;Del grande;1207;1;;;Malta;14.375416;35.937496;Central Mediteranean route;
426;11/06/2008 02:00;2008;Shipwreck off the coast of Egypt, on its way to Greece. Needless to the alarm of one of the passengers, Mohammed Hassan Al-Shaikh. 51 people drown (Jun 11, 2008);egypt;Al-Masry Al-Yawm;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1208;51;;;Egypt;30.802498;26.820553;;
425;12/06/2008 02:00;2008;A Somali citizen, named Adam Terry, dies killed by a shot of a firearm during a protest erupted in KIrklareli detention camp near the border with Bulgaria and Greece (Jun 12, 2008);kirklareli;Anatolie;http://www.romandie.com/infos/news2/080612135316.m9lks2kc.asp;Del grande;1209;1;;;Turkey;27.216667;41.733333;Eastern Mediteranean route Land;
424;14/06/2008 02:00;2008;Found a body in an advanced state of decomposition near Marsaxlokk (Jun 14, 2008);Marsaxlokk, malta;Times of Malta;http://www.timesofmalta.com/articles/view/20080614/local/corpse-found-at-sea/;Del grande;1210;1;;;Malta;14.544722;35.841667;Central Mediteranean route;
422;17/06/2008 02:00;2008;Fished out a dead body in an advanced state of decomposition 10 miles off the coast of Ras El Hamra, on the route between Annaba and Sardinia (Jun 17, 2008);annaba;El Watan;http://www.elwatan.com/Ras-El-Hamra-Annaba-Le-corps-d-un;Del grande;1212;1;;;Algeria;7.755543;36.902859;Central Mediteranean route;
421;17/06/2008 02:00;2008;Repatriated to Egypt, Mr. Mustafa Hassanin tells of a ship intercepted in the Strait of Sicily by a Tunisian military ship and rejected in Libyan waters. During the crossing, a boy drowned after slipping into the water (Jun 17, 2008);tunis;Al-Badil;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1213;1;;;Libya;10.16596;36.81881;Central Mediteranean route;
420;19/06/2008 02:00;2008;"The Italian fishing boat ""Shrimp"" rescues 25 other castaways 52 miles south of Malta. A dispersed (Jun 19, 2008)";malta;Repubblica;http://palermo.repubblica.it/notizie-dal-web/dettaglio/Ancora-un-naufragio-nel-canale-di-Sicilia-Disperso-un-immigrato/19779329;Del grande;1214;1;;;Malta;14.375416;35.937496;Central Mediteranean route;
419;19/06/2008 02:00;2008;Egyptian police shot and killed a man along the border with Israel. Since the beginning of 2008 at least 14 people were killed along the border of Sinai (Jun 19, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/ER/news/usnL19206316.html;Del grande;1215;1;;;Egypt;32.899829;24.088938;;
418;19/06/2008 02:00;2008;According to Antonio Sardo, the captain of the fishing boat Gamber, one of the rescued women gave birth to a child who died during the crossing (Jun 19, 2008);Malta;Il Tempo;http://iltempo.ilsole24ore.com/interni_esteri/2008/06/21/893521-donna_aveva_partorito_neonato_morto.shtml;Del grande;1216;1;;;Malta;14.375416;35.937496;Central Mediteranean route;
416;21/06/2008 02:00;2008;Found a dead body on the beach in Chateau Vert, in Skikda, Annaba near drowned on routes to Sardinia (Jun 21, 2008);annaba;El Watan;http://www.elwatan.com/Skikda-en-bref;Del grande;1218;1;;;Algeria;7.755543;36.902859;Central Mediteranean route;
414;22/06/2008 02:00;2008;Spills at sea, off the coast of Kafr Al-Sheikh, on the delta of the Nile, a boat bound for Italy with nine passengers on board. A drowned (Jun 22, 2008);kafr;Al-Masry Al-Yawm;http://docs.google.com/viewer?url=http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Del grande;1220;1;;;Egypt;31.085148;31.558247;;
411;28/06/2008 02:00;2008;Egyptian police opened fire on a group of migrants along the Israeli border south of Rafah. Killed two people, including a seven year old girl (Jun 28, 2008);rafah;Reuters;http://africa.reuters.com/country/EG/news/usnL28733537.html;Del grande;1223;2;;;Egypt;34.240191;31.280267;;
409;30/06/2008 02:00;2008;Found a body in an advanced state of decomposition off Zonqor Point to the south of the island (Jun 30, 2008);Zonqor Point;Ansa;http://www.ansa.it/;Del grande;1225;1;;;Malta;14.566763;35.869682;Central Mediteranean route;
408;04/07/2008 02:00;2008;Found an Iraqi who died in the hold of the ferry greek Icarus parked at the port of Venice. It is the third victim in two weeks in the port (Jul 4, 2008);venice;Reuters;http://it.reuters.com/article/topNews/idITROS43813420080704;Del grande;1226;1;;;Italy;12.315515;45.440847;;
407;06/07/2008 02:00;2008;15 Somalis dead dehydrated in the Libyan desert on the border with Sudan, were stuck for ten days after an engine failure the machine (Jul 6, 2008);libyan;Tripoli Post;http://www.tripolipost.com/articledetail.asp?c=1&i=2080&archive=1;Del grande;1227;15;;;Libya;17.228331;26.3351;;
405;09/07/2008 02:00;2008;Advised by the Dawn Treader Telefnica Negra, the Civil Guard rescues a boat adrift from 5 days, 27 miles south of Punta Sabinal, west of Almeria. Survivors speak of 14 dead including 9 children, whose bodies were abandoned at sea. Another woman died before arrival at the port. Four people are hospitalized in critical condition (Jul 9, 2008);punta;El Pais;http://www.elpais.com/articulo/espana/Desaparecen/papeles/volcar/patera/90/kilometros/Granada/elpepiesp/20080708elpepinac_6/Tes;Del grande;1229;23;;;Spain;-16.324539;28.569022;Western African route;
404;10/07/2008 02:00;2008;Boat capsizes off the coast of Malta, three women die, one of them pregnant (Jul 10, 2008);malta;Times of Malta;http://www.timesofmalta.com/articles/view/20080711/local/three-dead-three-babies-among-180-immigrants;Del grande;1230;3;;;Malta;14.375416;35.937496;Central Mediteranean route;
403;11/07/2008 02:00;2008;Rescued boat adrift off the coast of La Gomera, in the Canary Islands. On board found the bodies of four people (Jul 11, 2008);gomera;El Pais;http://www.elpais.com/articulo/espana/inmigrantes/muertos/cayuco/llegado/costas/canarias/elpepuesp/20080711elpepunac_11/Tes;Del grande;1231;4;;;Spain;-17.219358;28.103304;Western African route;
402;12/07/2008 02:00;2008;Oweid Ahmed Salim, an Egyptian, who was killed by the gunfire of the border police as he helped a group of 30 migrants to enter illegally into Israel from Sinai (Jul 12, 2008);Sinai, Egypt;Reuters;http://africa.reuters.com/country/ER/news/usnL12457914.html;Del grande;1232;1;;;Egypt;32.899829;24.088938;;
